case_id,Gerichtstyp,Dieselmotor_Typ,Art_Abschalteinrichtung,KBA_Rueckruf,Fahrzeugstatus,Fahrzeugmodell_Baureihe,Update_Status,Kilometerstand_Kauf,Kilometerstand_Klageerhebung,Erwartete_Gesamtlaufleistung,Kaufdatum,Uebergabedatum,Datum_Klageerhebung,Beklagten_Typ,Datum_Urteil,Kaufpreis,Nacherfuellungsverlangen_Fristsetzung,Klageziel,Rechtsgrundlage,LABEL_Anspruch_Schadensersatz,LABEL_Schadensersatzhoehe_Betrag,LABEL_Schadensersatzhoehe_Range,Nachweis_Aufklaerung
2241677,,EA-189,Umschaltlogik,,Gebrauchtwagen,Seat Alhambra 2.0 TDI,,11600.0,,,2015-05-13,,,Hersteller,,26400.0,,Rückabwicklung,§ 826 BGB,False,,Sonstige,
2241888,,EA 189,Thermofenster,True,Neuwagen,VW Tiguan 2.0 TDI,True,,,,2011-05-27,,2019-07-11,Hersteller,,40294.02,Entbehrlich,Rückabwicklung,§ 823 Abs. 2 BGB i. V. m. § 263 Abs. 1 StGB,False,,Abgewiesen,
2241916,,...# EU5,Umschaltlogik,True,Neuwagen,W U 2.0 TDI,True,,,250000.0,2013-10-24,,2019-01-03,Hersteller,,31000.0,Entbehrlich,Rückabwicklung,§ 826 BGB,True,17750.0,15000-20000,
2243957,,$$...#,Umschaltlogik,True,Neuwagen,"W Y 2,0 $$$",True,,,,2015-07-30,,,,,30051.76,,Schadensersatz,unionsrechtlicher Staatshaftungsanspruch,False,,Abgewiesen,
2244036,,,,,Neuwagen,Mahindra 404,,,,,2013-08-22,,2018-12-15,Händler,,6999.0,Entbehrlich,Schadensersatz,"§§ 283, 280 Abs. 1, Abs. 3 i.V.m. 275 Abs. 1 BGB",True,3830.8,< 5000,
2244209,Landgericht,,,,Neuwagen,VW Tiguan Sport & Style 4Motion,,,,,,,,Hersteller,2017-01-11,35909.33,,Schadensersatz,"§ 823 II BGB i.V.m. § 263 StGB, § 826 BGB",False,,Sonstige,
2253489,,,Umschaltlogik,False,Gebrauchtwagen,,,18100.0,,,2015-12-10,,,Hersteller,,26600.0,Ja,Rückabwicklung,§ 826 BGB,False,,Abgewiesen,
2254011,Landgericht,EA 189,Umschaltlogik,,Gebrauchtwagen,VW Golf,,,,,2016-02-17,,,Hersteller,,,,Schadensersatz,,False,,Sonstige,
2254416,,EA189 EU 5,Prüfstandserkennung,True,,SEAT Altea XL 1.6 TDI,False,,51989.0,,2013-08-15,,2018-08-30,Hersteller,,20437.46,Entbehrlich,Rückabwicklung,§ 826 BGB,True,16153.28,15000-20000,
2259054,Landgericht,EA 189,Umschaltlogik,True,Neuwagen,,False,0.0,,,2012-11-19,2013-01-19,2016-04-28,Händler; Hersteller,,33344.0,Ja,Rückabwicklung; Schadensersatz,"§ 823 Abs. 2 BGB i.V.m. § 263 StGB; §§ 346 Abs. 1, 348, 437 Abs. 2, 323, 434 BGB",True,26542.97,> 25000,
2259181,Landgericht,EA 189,Umschaltlogik,True,Neuwagen,,,,,,2010-04-01,,2017-12-22,Hersteller,,19000.0,Ja,Rückabwicklung,§ 826 BGB,True,11586.66,10000-15000,
2260369,Landgericht,,Umschaltlogik,,Gebrauchtwagen,,True,95900.0,163473.0,,2015-05-08,,,Hersteller,,15500.0,Ja,Rückabwicklung,§ 826 BGB,True,15500.0,15000-20000,
2260398,Landgericht,EA189 (EU5),Umschaltlogik,True,Gebrauchtwagen,,True,,,,2015-11-18,,,Hersteller,,31400.01,,Schadensersatz,"§§ 826, 31 BGB",False,,Abgewiesen,
2260412,Landgericht,EA 189,Umschaltlogik,True,Gebrauchtwagen,"[Fahrzeugtyp] 2,0 l TDI",,7200.0,70018.0,400000.0,2014-04-17,2014-04-17,2016-07-19,Händler,,32980.0,Entbehrlich,Rückabwicklung,"§§ 346, 348, 437 Abs. 2, 323, 434 BGB",True,26074.21,> 25000,
2260476,Landgericht,,Umschaltlogik,,Gebrauchtwagen,,True,5537.0,,,2015-08-27,,,Hersteller,,21470.0,Ja,Rückabwicklung,§ 826 BGB,True,21470.0,20000-25000,
2260680,Landgericht,EA 189,Umschaltlogik,True,Gebrauchtwagen,,True,,,,2016-10-18,,,Hersteller,,30650.0,Ja,Schadensersatz,"§ 826 BGB, § 823 Abs. 2 BGB i.V.m. § 263 StGB",False,,Abgewiesen,
2260700,Landgericht,EA 189,Umschaltlogik,True,Gebrauchtwagen,2.0l TDI,True,,,,2016-11-17,,,Hersteller,,23990.0,Ja,Rückabwicklung,"§ 826 BGB, § 823 Abs.2 BGB i.V.m. § 263 StGB",False,,Abgewiesen,Ja
2260804,Landgericht,EA 189,Software,True,Gebrauchtwagen,,True,76300.0,,,2016-11-17,2016-11-24,,Händler,,26000.0,Nein,Rückabwicklung,"§§ 346 Abs. 1 BGB i.V.m. §§ 437 Nr.2, 323 BGB",False,,Abgewiesen,
2261138,,OM 626,Thermofenster,True,Gebrauchtwagen,Mercedes C-Klasse C 200d,,27875.0,47199.0,,2017-01-30,,2018-11-10,Hersteller,,27500.0,Ja,Rückabwicklung,§ 826 BGB,True,25107.61,> 25000,
2261955,,VW-Motor,,,Gebrauchtwagen,,,,,,2017-01-23,,2018-12-22,Hersteller,,22490.0,,Schadensersatz,"§ 823 Abs. 2 BGB i.V.m. § 263 StGB, § 826 BGB, § 823 Abs. 2, 31 BGB i.V.m. § 6 Abs. 1, 27 Abs. 1 EG-FG",False,,Abgewiesen,
2262201,Landgericht,,Umschaltlogik,True,Gebrauchtwagen,,True,66500.0,,,2015-03-20,2015-03-20,,Hersteller,,11500.0,Ja,Schadensersatz,"§ 823 Abs. 2 BGB, § 263 Abs. 1 StGB, § 6 Abs. 1 EG-FGV, § 27 Abs. 1 EG-FGV",False,,Abgewiesen,
2262420,,EA 189,Umschaltlogik,True,Gebrauchtwagen,VW Golf 2.0 TDI,True,69650.0,,,2017-08-03,,,Händler,,14895.0,Nein,Rückabwicklung,"§§ 434, 437 BGB",False,,Abgewiesen,
2262432,,EA189,Umschaltlogik,True,Gebrauchtwagen,VW Tiguan 2.0 TDI,True,62060.0,,500000.0,2014-03-14,,,Hersteller,,25490.0,Entbehrlich,Rückabwicklung,§ 826 BGB,False,,Abgewiesen,
2262561,,OM 651,Thermofenster,False,Gebrauchtwagen,Mercedes Benz B 180 CDI,,20480.0,34205.0,,2016-01-15,,2018-11-08,Hersteller,,24900.0,Entbehrlich,Rückabwicklung,§ 826 BGB,False,,Abgewiesen,
2263840,Landgericht,EA 189,Manipulationssoftware,True,Neuwagen,Skoda Superb 2.0 TDI Combi,True,,,,2011-05-19,,,Hersteller,,27075.5,,Schadensersatz,§ 826 BGB,False,,Abgewiesen,
2264173,Landgericht,EA 189,Umschaltlogik (Fahrzykluserkennung),True,Gebrauchtwagen,Audi A4,True,24700.0,,,2014-10-26,,,Hersteller,,18200.0,Entbehrlich,Schadensersatz,§ 826 BGB,True,,,
2269043,,,Thermofenster,False,Gebrauchtwagen,C 5-Türer,,45500.0,,254500.0,2016-09-01,,2020-12-19,Hersteller,,16560.0,Ja,Rückabwicklung,"§ 280 Abs. 1 BGB, § 826 BGB",True,,15000-20000,
2269595,Landgericht,BC ...# EU5,Umschaltlogik,True,Gebrauchtwagen,XY Z,False,74224.0,,,2015-05-23,,,Hersteller,,15350.0,Ja,Rückabwicklung,§ 826 BGB,True,8177.57,5000-10000,
2270019,Landgericht,EA 189,Umschaltlogik,,Neuwagen,,,0.0,130415.0,,2010-02-24,2010-07-06,2019-01-11,Hersteller,,22520.0,Ja,Rückabwicklung,§ 826 BGB,True,12644.8,10000-15000,
2270509,,OM 651,Thermofenster,False,Neuwagen,Mercedes-Benz B 180 CDI Blue Efficiency Sports Tourer,,,,,2012-03-27,,,Hersteller,,25739.88,Entbehrlich,Rückabwicklung,§ 826 BGB,False,,Abgewiesen,
2271501,Landgericht,EA 189,Illegale Abschalteinrichtung,True,Gebrauchtwagen,B Q 5 2.0 TDI,True,37253.0,83150.0,300000.0,2014-10-31,,,Hersteller,,35999.0,Nein,Rückabwicklung,§ 826 BGB,False,,Abgewiesen,
2271657,Landgericht,EA 189,Umschaltlogik,True,Neuwagen,VW Tiguan Sport & Style 4Motion 2.0 TDI,True,,,250000.0,2016-08-16,,,Hersteller,,37954.19,Entbehrlich,Rückabwicklung,"§§ 826, 31 BGB",True,42713.85,> 25000,
2271762,Landgericht,XXXX,Umschaltlogik (Prüfstanderkennung),True,Neuwagen,XXXX,True,,115625.0,,2013-11-27,,,Hersteller,,31251.0,Entbehrlich,Rückabwicklung,"§ 823 Abs. 2 i. V. m. § 263 StGB, §§ 826 Abs. 1, 31 BGB, § 823 BGB i. V. m. § 16 Abs. 1 UWG",False,,Abgewiesen,
2272243,,EA 189,Umschaltlogik,True,Neuwagen,"Audi Q 3, 2.0 TDI",True,,,,2012-07-16,,2019-05-16,Hersteller,,33309.99,Entbehrlich,Rückabwicklung,§ 826 i.V.m. § 31 BGB,True,22306.99,20000-25000,
2272378,,EA 189,Umschaltlogik,True,Gebrauchtwagen,XXX,True,6629.0,,300000.0,2013-07-23,,,Hersteller,,19200.0,Entbehrlich,Rückabwicklung,§ 826 BGB,True,8491.79,5000-10000,
2272564,,EA 189,Umschaltlogik,True,Gebrauchtwagen,VW Passat 2.0 TDI,,88000.0,,,2015-04-22,,2019-01-09,Hersteller,,17300.0,Entbehrlich,Rückabwicklung,§ 826 BGB,True,10492.04,10000-15000,
2272744,,EA 189,Thermofenster,,,Audi A4,True,,,,2016-07-01,,,Hersteller,,23990.0,Entbehrlich,Schadensersatz,§ 826 BGB,True,,,
2272835,,3.0 TDI,,False,Gebrauchtwagen,Audi A7 3.0 TDI,False,59458.0,99300.0,,2017-04-07,,,Hersteller,,43950.0,Entbehrlich,Rückabwicklung,§ 826 BGB,False,,Abgewiesen,
2273763,,EA 189,Prüfstandserkennung,True,Gebrauchtwagen,VW Passat 2.0 TDI Variant,True,23105.0,,,,,2019-03-07,Hersteller,,24430.0,Entbehrlich,Schadensersatz,§ 826 BGB,False,,Abgewiesen,
2292342,,,,,Gebrauchtwagen,,True,78900.0,,500000.0,,,2019-01-29,Hersteller,,16870.0,Ja,Rückabwicklung,§ 826 BGB,True,13164.04,10000-15000,
2293669,Landgericht,EA189,Abschaltsoftware,True,Neuwagen,"VW Caddy Trendline ""Soccer""",False,,10450.0,250000.0,2014-03-20,,2016-04-26,Händler,2016-12-15,20050.05,Ja,Rückabwicklung,"§§ 434, 437, 323, 346 BGB",True,19211.96,15000-20000,
2294129,Oberlandesgericht,,,True,Gebrauchtwagen,Audi A3 TDI Sportback,False,,,,2014-08-25,,,Händler,,18550.0,Nein,Rückabwicklung,"§ 123 BGB, § 437 BGB",False,,Abgewiesen,
2294218,Landgericht,EA 189 EU 5,Umschaltlogik,,Gebrauchtwagen,"VW Passat 2,0 l TDI",,149990.0,,,,,,Hersteller,,11500.0,Entbehrlich,Schadensersatz,"§§ 823 Abs. 2 BGB, 263 Abs. 1, 25 Abs. 1 2. Alt. StGB",True,,Sonstige,
2294319,,EA189,Umschaltlogik,True,Neuwagen,VW Tiguan Sport & Style 4Motion 2.0 TDI,False,,,,2014-09-30,2014-11-28,,Händler,,38190.0,Ja,Rückabwicklung,"§§ 437, 323 BGB",False,,Abgewiesen,
2294434,Landgericht,EA189,Umschaltlogik,True,Gebrauchtwagen,"VW Passat 2,0 l TDI",False,10000.0,,,2012-08-29,2012-09-05,,Händler,,29600.0,Entbehrlich,Rückabwicklung,§ 812 Abs. 1 S. 1 Alt. 1 BGB i.V.m. § 134 BGB,True,15215.11,15000-20000,
2294555,Landgericht,EA 189,Manipulationssoftware,,Neuwagen,"VW Golf Plus Trendline 1,6 TDI",,,,,,2012-06-22,2016-12-20,Hersteller,,29907.66,Entbehrlich,Rückabwicklung,§ 826 BGB,True,29907.66,> 25000,
2294585,,EA 189,Umschaltlogik,True,Neuwagen,VW Sharan,,,107773.0,,2010-12-30,,2018-09-28,Hersteller,,38342.12,Entbehrlich,Rückabwicklung,§ 826 BGB,True,21813.14,20000-25000,
2294652,Landgericht,EA 189,Umschaltlogik,,Gebrauchtwagen,VW Touran 1.6 l,True,47360.0,134793.0,,2014-09-13,,,Hersteller,,13500.0,Entbehrlich,Rückabwicklung,§ 826 BGB,True,8827.95,5000-10000,
2294658,Landgericht,EA 189,Unzulässige Abschalteinrichtung,True,Gebrauchtwagen,VW Passat 2.0 TDI,False,,,,2015-01-25,2015-01-25,,Hersteller,,12000.0,Nein,Rückabwicklung,"§ 826 BGB, § 823 II BGB",False,,Abgewiesen,
2294661,Landgericht,EA189,Umschaltlogik,True,Gebrauchtwagen,VW Golf Cabriolet 2.0 TDI,True,11063.0,96622.0,300000.0,2013-05-07,,,Hersteller,,23800.0,Entbehrlich,Rückabwicklung,§ 826 BGB,True,17013.87,15000-20000,
2294664,,EA189,Umschaltlogik,,Gebrauchtwagen,Audi Q3 2.0 TDI Quattro,True,3000.0,66600.0,,2013-07-22,,2018-12-11,Hersteller,,38400.0,Entbehrlich,Rückabwicklung,§ 826 BGB,True,29646.45,> 25000,
2294680,Landgericht,EA189,Umschaltlogik,True,Gebrauchtwagen,VW Passat B7 1.6 TDI Variant,True,7800.0,,,2013-03-11,,2019-01-28,Hersteller,,18970.0,Entbehrlich,Rückabwicklung,"§§ 826, 249 ff. BGB i.V.m. § 31 BGB",True,10712.66,10000-15000,
2294684,,OM651,Thermofenster,False,Gebrauchtwagen,Mercedes Benz C 250 d 4MATIC T-Modell,,33991.0,,,2017-01-25,,2018-09-04,Hersteller,,33000.0,Entbehrlich,Rückabwicklung,"§ 826 BGB, § 823 Abs. 2 BGB",False,0.0,Abgewiesen,
2294717,Landgericht,EA 189,Umschaltlogik,True,Neuwagen,Volkswagen Sharan,,,,,2011-12-02,,,Hersteller,,36855.0,Entbehrlich,Rückabwicklung,"§§ 826, 31 BGB",True,26156.29,> 25000,
2294719,,EA 189,Umschaltlogik,True,Gebrauchtwagen,VW Touran,True,,,,2014-02-01,,2019-02-14,Hersteller,,25600.01,Entbehrlich,Rückabwicklung,"§ 823 Abs. 2 BGB i.V.m. §§ 263 Abs. 1, 25 Abs. 1, 2. Alt. StGB",True,23040.01,20000-25000,
2294720,,EA 189,,,,VW Touran Comfortline BM 2.0 TDI,,,,,2015-01-20,,,Hersteller,,27000.0,Ja,Rückabwicklung,§ 826 BGB,True,27000.0,> 25000,
2294737,Landgericht,OM651,"Thermofenster, Prüfstandserkennung",False,Neuwagen,Mercedes-Benz GLK 220 CDI 4Matic BlueEffiency,True,,129487.0,,2009-11-03,,,Hersteller,,45874.5,Entbehrlich,Rückabwicklung,"§§ 346 Abs. 1, 437 Nr. 2, 433, 323 BGB, § 434 Abs. 1 BGB",False,,Abgewiesen,
2294756,,EA 189,Manipulationssoftware,,Gebrauchtwagen,Skoda Superb Combi 2.0 TDI,,39870.0,94776.0,,2016-06-29,,2018-08-29,Hersteller,,24390.0,Ja,Rückabwicklung,§ 826 BGB,True,24390.0,20000-25000,
2294763,,EA 189,Umschaltlogik,True,,,True,,,,,,,Hersteller,,,Entbehrlich,Rückabwicklung,§ 826 BGB,True,,,
2294764,Landgericht,EA 189,Umschaltlogik,True,Neuwagen,,True,,,,,,,Hersteller,,,Entbehrlich,Rückabwicklung,§ 826 BGB,True,,,
2294771,Landgericht,EA 189,Umschaltlogik,True,Gebrauchtwagen,"Audi A 4 Avant 2,0 l TDI",True,,,,2013-07-02,,,Hersteller,,28550.0,Nein,Rückabwicklung,"§ 823 BGB, § 249 BGB",False,,Abgewiesen,
2294778,Landgericht,EA 189,Software zur Prüfstanderkennung,True,Neuwagen,VW Tiguan 2.0 TDI,True,,,,2009-03-11,,,Hersteller,,33701.9,Nein,Rückabwicklung,§ 826 BGB,False,,Abgewiesen,
2294779,Landgericht,EA 189,Umschaltlogik,True,Neuwagen,VW Tiguan Life,True,,83686.0,,2013-11-15,,,Hersteller,,3874.02,Entbehrlich,Rückabwicklung,"§ 311 Abs. 2 Nr. 3, Abs. 3 BGB",False,,Abgewiesen,
2294781,Landgericht,EA189,Umschaltlogik (Zykluserkennung),True,Gebrauchtwagen,Skoda Superb 2.0 TDI,True,,,,2013-08-28,,,Hersteller,,21500.0,Nein,Rückabwicklung,"§ 311 Abs. 2 Nr. 3, Abs. 3, 241 Abs. 2 BGB, §§ 823 Abs. 2, 31 BGB i. V. m. § 263 StGB, §§ 823 Abs. 2, 31 BGB i. V. m. § 27 EG-FGV, §§ 826, 31 BGB, § 831 BGB",False,,Abgewiesen,
2294796,Landgericht,EA 189,Umschaltlogik,True,Gebrauchtwagen,VW Tiguan,True,14850.0,,,2015-03-27,,,Hersteller,,24500.0,Entbehrlich,Schadensersatz,§ 826 BGB,True,20340.89,20000-25000,
2294797,,EA 189,Umschaltlogik,True,Gebrauchtwagen,,True,18034.0,,,2016-09-13,,,Hersteller,,26447.0,,Schadensersatz,§ 826 BGB,False,,Abgewiesen,
2294804,Landgericht,EA 189,Umschaltlogik,False,Gebrauchtwagen,"VW Touran 1,6 TDI",True,151868.0,186305.0,,2017-03-20,,2018-12-06,Hersteller,,11300.0,Entbehrlich,Rückabwicklung,"§ 826 BGB, § 823 Abs. 2 BGB, § 31 BGB, § 263 StGB",False,,Abgewiesen,
2294805,,EA189,Umschaltlogik,True,Gebrauchtwagen,VW Tiguan 2.0 TDI,True,26900.0,,,,,,Hersteller,,,Entbehrlich,Rückabwicklung,§ 826 BGB,False,,Abgewiesen,
2294807,,EA 189,Software zur Abgasrückführungssteuerung,True,Gebrauchtwagen,"VW Touran Highline 2,0 l TDI",True,,,,2014-03-14,,,Hersteller,,,Entbehrlich,Schadensersatz,§ 826 BGB,False,0.0,Abgewiesen,
2294812,Landgericht,"3,0 l V6 TDI Euro-6",,True,Neuwagen,Porsche Cayenne Diesel V6,,0.0,40808.0,30000.0,2015-08-17,,,Hersteller,,47102.51,Nein,Schadensersatz,"§ 826 BGB, § 823 Abs. 2 BGB, § 31 BGB, § 263 StGB, § 6 EG-FGV, § 27 EG-FGV",False,,Abgewiesen,
2294817,,EA 189,Abschalteinrichtung,True,Gebrauchtwagen,VW Golf,True,102778.0,165487.0,,2016-10-08,,2019-09-20,Hersteller,,9990.0,Entbehrlich,Rückabwicklung,"§ 826 BGB, § 31 BGB",True,7474.09,5000-10000,
2294820,Landgericht,EA 189,Umschaltlogik,True,Neuwagen,"VW Caddy Trendline 2,0 l TDI",True,,,,2014-11-28,,2019-10-12,Hersteller,,37198.26,Entbehrlich,Rückabwicklung,§ 826 BGB,True,30594.68,> 25000,
2294821,,EA189,Umschaltlogik,True,Neuwagen,Skoda Yeti 2.0 TDI,True,10.0,124094.0,,2012-07-07,,,Hersteller,,20990.0,Ja,Rückabwicklung,§ 826 BGB,True,10571.49,10000-15000,
2294822,Landgericht,EA 189,Fahrzykluserkennung,True,Gebrauchtwagen,VW Touran,True,37000.0,98118.0,,2014-01-16,,,Hersteller,,18500.0,Entbehrlich,Rückabwicklung,§ 826 BGB,True,13191.63,10000-15000,
2294823,,EA 189,Software zur Motorsteuerung mit zwei Betriebsmodi (Prüfstands- vs. Straßenmodus),True,Gebrauchtwagen,VW Sharan 2.0 TDI,True,86000.0,174572.0,,2014-01-22,,,Hersteller,,20950.0,Ja,Rückabwicklung,§ 826 BGB,True,9635.0,5000-10000,Nein
2294824,Landgericht,EA 189,Umschaltlogik,True,Gebrauchtwagen,Seat Ibiza,,100.0,56359.0,,2015-02-18,2015-02-18,2019-05-22,Hersteller,,13950.0,Ja,Rückabwicklung,§ 826 BGB,True,11333.08,10000-15000,
2294846,Landgericht,EA189,Umschaltlogik (Modus 0/1),True,Gebrauchtwagen,VW Tiguan 2.0 I,True,34700.0,,,2014-11-22,2014-11-22,2019-01-23,Hersteller,,27260.0,Entbehrlich,Rückabwicklung,"§ 823 Abs. 2 BGB i.V.m. §§ 263 Abs. 1, 25 Abs. 1, 2.Alt. StGB",True,20162.12,20000-25000,
2294874,Landgericht,EA189,Umschaltlogik,True,Gebrauchtwagen,"Seat Leon 1,6 TDI",True,17700.0,,,2012-06-07,,2019-11-15,Hersteller,,13000.0,Entbehrlich,Rückabwicklung,§ 826 BGB,True,5628.37,5000-10000,
2294893,Landgericht,EA 189,Umschaltlogik,True,Neuwagen,VW Golf 2.0 TDI,True,,108158.0,,2011-03-10,,,Hersteller,,28450.0,Ja,Rückabwicklung,§ 826 BGB,True,18193.02,15000-20000,
2294901,Landgericht,EA 189,Software-Einstellung,True,Gebrauchtwagen,"VW Golf V, VI 2.0 TDI GT",True,120600.0,212150.0,,2014-06-28,,2019-06-01,Hersteller,2020-04-15,16200.0,Entbehrlich,Schadensersatz,"§ 826 BGB, § 823 Abs. 2 BGB i.V.m. § 263 StGB und § 823 Abs. 2 BGB i.V.m. § 27 Abs. 1 EG-FGV",False,,Abgewiesen,
2294902,Landgericht,EA 189,Unzulässige Abschalteinrichtung,True,Neuwagen,VW Caddy,True,0.0,,250000.0,2012-05-15,,2019-12-30,Hersteller,,22501.0,Entbehrlich,Rückabwicklung,§ 826 BGB,True,13165.02,10000-15000,
2294903,Landgericht,EA 189,Umschaltlogik,True,Neuwagen,Volkswagen Tiguan Sport & Style 2.0 TDI,,0.0,177793.0,,2010-09-27,,,Hersteller,,28607.0,Ja,Rückabwicklung,§ 826 BGB,True,11653.25,10000-15000,
2294918,Landgericht,EA189,Umschaltlogik,True,Neuwagen,VW Tiguan 2.0 l TDI,,,,,2014-04-08,,2020-05-15,Hersteller,,31490.0,Entbehrlich,Schadensersatz,§ 826 BGB,True,9101.0,5000-10000,
2294919,,EA 189,Umschaltlogik,True,Gebrauchtwagen,"VW Touran 1,6 TDI",,14162.0,67906.0,,2014-06-13,,2019-11-07,Hersteller,,20125.0,Entbehrlich,Rückabwicklung,§ 826 BGB,True,15538.81,15000-20000,
2294920,,EA 189,Prüfstanderkennungssoftware,True,Gebrauchtwagen,Seat Exeo ST,,15.0,,300000.0,2013-10-16,,2019-12-19,Hersteller,,18900.0,Entbehrlich,Rückabwicklung,"§§ 826 Abs. 1, 31 BGB",True,9809.78,5000-10000,
2294932,Landgericht,EA 189,Umschaltlogik,True,Gebrauchtwagen,Audi Q5,True,10.0,93125.0,,,,2020-04-06,Hersteller,,40700.0,Entbehrlich,Rückabwicklung,§ 826 BGB,True,25540.88,> 25000,Nein
2294953,,EA 189,Umschaltlogik,True,Neuwagen,Seat Ibiza 1.6 TDI CR 77KW,True,10.0,,,2013-12-19,2014-03-26,,Hersteller,,16843.3,Entbehrlich,Schadensersatz,§ 826 BGB,True,9336.11,5000-10000,
2294954,Landgericht,EA 189,Umschaltlogik,True,,VW Passat 2.0 TDI,,,93069.0,,2011-10-21,,,Hersteller,,30000.0,Entbehrlich,Rückabwicklung,§ 826 BGB,True,18831.72,15000-20000,
2294955,Landgericht,EA 189,Software zur Modusumschaltung,True,Neuwagen,Skoda Superb Combi 2.0 TDI,True,,108992.0,,2011-05-31,,2019-03-21,Hersteller,,31510.56,Entbehrlich,Rückabwicklung,§ 826 BGB,True,17772.96,15000-20000,
2294958,Landgericht,EA 189,Umschaltlogik,True,Gebrauchtwagen,"Skoda Octavia 1,6 l TDI",True,,141057.0,,2013-04-25,,2018-12-05,Hersteller,2020-01-24,15290.0,Entbehrlich,Rückabwicklung,"§ 823 Abs. 2 BGB i.V.m. §§ 263 Abs. 1, 25 Abs. 1, 2.Alt. StGB",True,10747.93,10000-15000,Nein
2294964,Landgericht,EA189,Umschaltlogik,True,Gebrauchtwagen,VW EOS 2.0 TDI,,5480.0,90775.0,,2012-08-14,,2019-08-23,Hersteller,,29500.0,Ja,Rückabwicklung,§ 826 BGB,True,19435.19,15000-20000,
2294965,Landgericht,EA 189,Prüfstandentdeckungssoftware,True,Gebrauchtwagen,VW Golf Plus,True,23277.0,117146.0,,2013-11-04,,2019-04-25,Hersteller,,16990.0,Entbehrlich,Schadensersatz,§ 826 BGB i.V.m. § 31 BGB,True,10610.66,10000-15000,
2294966,Landgericht,EA 189,Umschaltlogik,True,Neuwagen,Audi A3,,,75859.0,,2010-06-15,,2019-06-21,Hersteller,,28675.01,Ja,Rückabwicklung,§ 826 BGB,True,19973.98,15000-20000,Nein
2294968,,,,True,,Skoda Superb Ambition,,,,,2014-09-16,,2019-09-30,Hersteller,,28249.6,Entbehrlich,Rückabwicklung,"§ 823 BGB, § 826 BGB",False,,Abgewiesen,
2294974,,EA 189,Umschaltlogik,True,Gebrauchtwagen,VW Touran Diesel,True,17565.0,98462.0,,2013-03-18,,2019-11-20,Hersteller,,25900.0,Entbehrlich,Rückabwicklung,§ 826 BGB,True,14504.0,10000-15000,
2294975,,EA 189,Umschaltlogik,True,Gebrauchtwagen,Skoda Fabia,True,29713.0,,,2013-11-06,,2019-09-11,Hersteller,,9800.0,Entbehrlich,Rückabwicklung,§ 826 BGB,True,7969.13,5000-10000,
2294976,Landgericht,EA189,Umschaltlogik,True,Gebrauchtwagen,VW Tiguan 2.0 TDI,True,47700.0,,,2013-08-14,,,Hersteller,,20200.0,Ja,Rückabwicklung,"§ 823 Abs. 2 BGB i.V.m. §§ 263 Abs. 1, 25 Abs. 1 Satz 2 StGB",True,7629.0,5000-10000,
2294977,Landgericht,EA 189,Umschaltlogik,False,Gebrauchtwagen,VW Touran,True,1500.0,109805.0,,2013-04-18,,,Hersteller,,28386.0,Entbehrlich,Rückabwicklung,"§§ 826, 831, 31, 249 Abs. 1 BGB",True,16004.24,15000-20000,
2294978,Landgericht,EA 189,Umschaltlogik,True,Gebrauchtwagen,Seat Alhambra Style 2.0 TDI,True,126.0,,,2015-03-19,,,Hersteller,,32780.0,Ja,Rückabwicklung,"§§ 826 Abs. 1, 31 BGB",True,23083.51,20000-25000,
2294982,Landgericht,EA 189,Umschaltlogik,,Neuwagen,VW Tiguan,,,50451.0,,2014-11-11,,,Hersteller,,29050.01,Ja,Rückabwicklung,§ 823 Abs. 2 BGB i.V.m. § 263 Abs. 1 StGB,True,19279.32,15000-20000,
2295860,Landgericht,EA 189,Fahrzykluserkennung,True,Neuwagen,Audi Q3 2.0 TDI,True,,93945.0,,2015-05-12,2015-05-18,,Hersteller,,30990.0,,Rückabwicklung,"§ 823 Abs. 2 BGB i.V.m. § 263 StGB, §§ 823 Abs. 2, 31 BGB i.V.m. §§ 6, 27 EG-FGV, § 826 i.V.m. § 31 BGB",False,,Abgewiesen,
2295882,Landgericht,EA189,Umschaltlogik,True,Gebrauchtwagen,"VW Passat Variant 2,0 TDI 130 kW",True,,,,2015-03-02,,,Hersteller,,23779.0,Ja,Rückabwicklung,§ 826 BGB,False,,Abgewiesen,
2296057,Landgericht,EA 189,"Software, die bewirkt, dass es im Abgasrückführungs-Modus 1, der im erweiterten Fahrzyklus NEFZ aktiv ist, zu einer höheren Abgasrückführungsrate kommt",True,Gebrauchtwagen,VW Passat 2.0 TDI BlueMotion Tech,True,14585.0,,,2015-03-11,,2018-04-24,Hersteller,,29880.0,Ja,Rückabwicklung,§ 826 BGB,False,,Abgewiesen,
2296092,Landgericht,EA 189,Umschaltlogik,,Gebrauchtwagen,Audi A3 Sportback 2.0 TDI,,,,,2012-01-03,,2017-12-15,Händler,,24150.0,Nein,Rückabwicklung,§ 434 BGB,False,,Abgewiesen,
2296294,,EA189,Umschaltlogik,True,Gebrauchtwagen,VW Touran 2.0 TDI 103 kW,True,,,,2014-06-27,,2018-12-05,Hersteller,,25900.0,Ja,Rückabwicklung,§ 826 BGB,False,,Abgewiesen,
2296295,Landgericht,EA189,Umschaltlogik,False,Neuwagen,"Skoda Superb Combi 2,0 TDI 103 kW",True,,,,2011-11-30,,,Hersteller,,35878.3,Nein,Rückabwicklung,§ 826 BGB,False,,Abgewiesen,
